	scenario_id	timespan	ego_v_init	ego_acc_init	l_rel_pos_init	p_rel_pos_init	ll_rel_pos_init	pl_rel_pos_init	lr_rel_pos_init	pr_rel_pos_init	surr_veh_count_init	ego_acc_min	ego_breaktime_max	ego_v_end	l_rel_pos_end	p_rel_pos_end	ll_rel_pos_end	pl_rel_pos_end	lr_rel_pos_end	pr_rel_pos_end	surr_veh_count_end	ego_lane_change_ts	ego_lane_change	cut_in_ts	cut_in_dir	cut_in_dist_reduced	min_dhw	ego_v_min_dhw	ego_acc_min_dhw	l_rel_pos_min_dhw	p_rel_pos_min_dhw	ll_rel_pos_min_dhw	pl_rel_pos_min_dhw	lr_rel_pos_min_dhw	pr_rel_pos_min_dhw	surr_veh_count_min_dhw	ego_breaktime_until_min_dhw	min_thw	ego_v_min_thw	ego_acc_min_thw	l_rel_pos_min_thw	p_rel_pos_min_thw	ll_rel_pos_min_thw	pl_rel_pos_min_thw	lr_rel_pos_min_thw	pr_rel_pos_min_thw	surr_veh_count_min_thw	ego_breaktime_until_min_thw	min_ttc	ego_v_min_ttc	ego_acc_min_ttc	l_rel_pos_min_ttc	p_rel_pos_min_ttc	ll_rel_pos_min_ttc	pl_rel_pos_min_ttc	lr_rel_pos_min_ttc	pr_rel_pos_min_ttc	surr_veh_count_min_ttc	ego_breaktime_until_min_ttc
5343	MPP_DEU_LocationB-3_T28F468_T-1	3.2	33.213	-0.245	-1.0	70.1688	24.6628	-1.0	-1.0	-1.0	2	-0.75	3.2	31.7762	23.1807	-1.0	-1.0	-1.0	-1.0	-1.0	1	1.2	-1	-1.0	0	-1.0	23.8407	31.7762	0.0	23.1807	-1.0	-1.0	-1.0	-1.0	-1.0	1	3.2	0.7503	31.7762	0.0	23.1807	-1.0	-1.0	-1.0	-1.0	-1.0	1	3.2	16.4112	31.7762	0.0	23.1807	-1.0	-1.0	-1.0	-1.0	-1.0	1	3.2
5344	MPP_DEU_LocationB-3_T304F8225_T-1	3.2	35.2698	-0.245	-1.0	90.9912	-1.0	-1.0	-1.0	-1.0	1	-0.255	0.88	35.1923	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0	1.2	-1	-1.0	0	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0
5345	MPP_DEU_LocationB-3_T31F630_T-1	3.2	29.1	0.25	85.6701	90.0	93.569	12.9979	-1.0	-1.0	4	-0.25	0.08	29.49	-1.0	-1.0	4.4662	31.0015	-1.0	-1.0	2	-1.0	0	-1.0	0	-1.0	85.7051	29.34	0.25	79.7401	97.17	-1.0	8.512	-1.0	-1.0	3	0.0	2.9211	29.34	0.25	79.7401	97.17	-1.0	8.512	-1.0	-1.0	3	0.0	11.412	29.34	0.25	79.7401	97.17	-1.0	8.512	-1.0	-1.0	3	0.0
5346	MPP_DEU_LocationB-3_T320F8746_T-1	3.2	30.2479	0.755	-1.0	45.4703	40.5013	24.662	-1.0	-1.0	3	-0.5025	0.8	31.2828	39.9651	22.2495	-1.0	-1.0	-1.0	24.4604	3	1.2	-1	-1.0	0	-1.0	41.0251	31.2828	0.0	39.9651	22.2495	-1.0	-1.0	-1.0	24.4604	3	0.8	1.3111	31.3635	-0.2525	40.0598	22.2647	-1.0	-1.0	-1.0	26.2722	3	0.52	52.259	31.3938	-0.25	40.142	22.2378	-1.0	-1.0	-1.0	27.0979	3	0.4
5347	MPP_DEU_LocationB-3_T322F8682_T-1	3.2	33.9055	0.5	84.012	-1.0	-1.0	56.4907	-1.0	-1.0	2	0.245	0.0	35.0057	-1.0	47.5737	-1.0	-1.0	47.8083	-1.0	2	2.0	-1	-1.0	0	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0
5348	MPP_DEU_LocationB-3_T324F8776_T-1	3.2	29.4176	0.0075	-1.0	29.367	13.3104	37.3527	-1.0	-1.0	3	-0.0125	0.08	29.8531	21.9568	33.6471	-1.0	-1.0	-1.0	20.4072	3	1.36	-1	-1.0	0	-1.0	17.6918	29.6708	0.0	17.2368	35.3001	-1.0	-1.0	-1.0	25.8	3	0.0	0.5963	29.6708	0.0	17.2368	35.3001	-1.0	-1.0	-1.0	25.8	3	0.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0
5349	MPP_DEU_LocationB-3_T423F11077_T-1	3.2	34.8239	-0.2475	96.2212	-1.0	28.7135	-1.0	-1.0	-1.0	2	-0.2575	2.68	34.1248	32.8864	-1.0	-1.0	-1.0	65.8645	-1.0	2	1.96	-1	-1.0	0	-1.0	31.359	34.36	-0.255	31.054	-1.0	-1.0	-1.0	76.9913	-1.0	2	1.44	0.9127	34.36	-0.255	31.054	-1.0	-1.0	-1.0	76.9913	-1.0	2	1.44	7.7984	34.37	-0.25	77.3605	-1.0	30.9959	-1.0	-1.0	-1.0	2	1.4
5350	MPP_DEU_LocationB-3_T430F11239_T-1	3.2	28.5049	0.01	-1.0	43.6836	9.6169	29.5333	-1.0	-1.0	3	-0.2725	1.56	27.9467	14.043	19.9568	-1.0	-1.0	-1.0	28.0868	3	1.48	-1	-1.0	0	-1.0	11.6504	28.2785	-0.25	11.5004	22.9576	-1.0	-1.0	-1.0	36.2135	3	0.08	0.412	28.2785	-0.25	11.5004	22.9576	-1.0	-1.0	-1.0	36.2135	3	0.08	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0
5351	MPP_DEU_LocationB-3_T43F690_T-1	3.2	35.9957	0.005	98.79	-1.0	-1.0	-1.0	-1.0	-1.0	1	-0.255	0.72	35.722	-1.0	-1.0	-1.0	-1.0	54.7003	-1.0	1	1.96	-1	-1.0	0	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0
5352	MPP_DEU_LocationB-3_T464F12289_T-1	3.2	32.07	0.0	-1.0	92.5612	6.182	14.9977	-1.0	-1.0	3	-0.2525	0.08	32.0	-1.0	-1.0	5.4502	-1.0	-1.0	-1.0	1	-1.0	0	-1.0	0	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0
5353	MPP_DEU_LocationB-3_T473F12498_T-1	3.2	34.2954	0.505	-1.0	-1.0	43.3818	-1.0	-1.0	-1.0	1	0.2425	0.0	35.4714	54.3313	-1.0	-1.0	-1.0	-1.0	-1.0	1	1.32	-1	-1.0	0	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0
5354	MPP_DEU_LocationB-3_T478F12608_T-1	3.2	46.6818	0.2525	-1.0	-1.0	55.3552	-1.0	-1.0	-1.0	1	0.2525	0.0	49.5252	-1.0	-1.0	-1.0	-1.0	51.0819	-1.0	1	1.8800000000000001	-1	-1.0	0	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0
5355	MPP_DEU_LocationB-3_T47F937_T-1	3.2	40.4964	-0.495	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0	-0.755	3.2	38.8012	-1.0	-1.0	-1.0	-1.0	-1.0	76.9478	1	1.4000000000000001	-1	-1.0	0	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0
5356	MPP_DEU_LocationB-3_T505F13415_T-1	3.2	29.9902	-0.25	93.4742	91.7129	-1.0	-1.0	-1.0	-1.0	2	-0.2525	0.28	29.4002	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0	-1.0	0	-1.0	0	-1.0	87.4211	29.6801	-0.25	86.8111	-1.0	-1.0	-1.0	-1.0	-1.0	1	0.12	2.9454	29.6801	-0.25	86.8111	-1.0	-1.0	-1.0	-1.0	-1.0	1	0.12	18.5022	29.6801	-0.25	86.8111	-1.0	-1.0	-1.0	-1.0	-1.0	1	0.12
5357	MPP_DEU_LocationB-3_T521F13950_T-1	3.2	34.1631	0.0025	96.9405	-1.0	-1.0	80.1812	-1.0	-1.0	2	-0.005	0.08	34.4154	-1.0	69.3	-1.0	-1.0	59.5051	-1.0	2	1.6400000000000001	-1	-1.0	0	-1.0	83.5905	34.2984	0.005	78.2805	-1.0	-1.0	74.5413	-1.0	-1.0	2	0.0	2.4372	34.2984	0.005	78.2805	-1.0	-1.0	74.5413	-1.0	-1.0	2	0.0	5.7013	34.2984	0.005	78.2805	-1.0	-1.0	74.5413	-1.0	-1.0	2	0.0
5358	MPP_DEU_LocationB-3_T540F14644_T-1	1.6	33.1508	0.0025	92.0413	-1.0	-1.0	-1.0	-1.0	-1.0	1	0.0	0.0	33.5713	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0	3.0	-1	-1.0	0	-1.0	86.15	33.3141	0.0075	82.06	-1.0	-1.0	-1.0	-1.0	-1.0	1	0.0	2.586	33.3141	0.0075	82.06	-1.0	-1.0	-1.0	-1.0	-1.0	1	0.0	7.8456	33.3141	0.0075	82.06	-1.0	-1.0	-1.0	-1.0	-1.0	1	0.0
5359	MPP_DEU_LocationB-3_T543F14774_T-1	3.2	32.9034	-0.0075	-1.0	30.0336	-1.0	28.3534	-1.0	-1.0	2	-0.0125	0.2	33.0903	-1.0	57.6009	-1.0	36.8199	-1.0	-1.0	2	-1.0	0	-1.0	0	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0
5360	MPP_DEU_LocationB-3_T562F15314_T-1	3.2	31.4467	0.255	55.2401	-1.0	17.7269	-1.0	-1.0	-1.0	2	0.0	0.0	32.2662	-1.0	86.6085	-1.0	-1.0	25.2848	-1.0	2	2.0	-1	-1.0	0	-1.0	33.7332	31.9872	0.25	34.0382	91.7093	-1.0	-1.0	36.456	-1.0	3	0.0	1.0546	31.9872	0.25	34.0382	91.7093	-1.0	-1.0	36.456	-1.0	3	0.0	2.7778	31.9772	0.25	36.8243	-1.0	33.7106	91.8799	-1.0	-1.0	3	0.0
5361	MPP_DEU_LocationB-3_T570F15469_T-1	3.2	34.7694	0.0	-1.0	-1.0	-1.0	-1.0	96.7585	36.2755	2	-0.255	0.16	34.7916	-1.0	70.752	-1.0	-1.0	-1.0	-1.0	1	0.48	1	-1.0	0	-1.0	91.4788	34.7267	0.0	91.6838	52.5911	-1.0	-1.0	-1.0	-1.0	2	0.04	2.6342	34.7267	0.0	91.6838	52.5911	-1.0	-1.0	-1.0	-1.0	2	0.04	26.2517	34.7269	-0.005	91.8041	52.1619	-1.0	-1.0	-1.0	-1.0	2	0.0
5362	MPP_DEU_LocationB-3_T581F16031_T-1	3.2	33.9938	-0.25	89.4746	75.2427	-1.0	-1.0	-1.0	-1.0	2	-0.5025	2.4	33.1	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0	-1.0	0	-1.0	0	-1.0	86.3051	33.3703	-0.5	85.1901	-1.0	-1.0	-1.0	-1.0	-1.0	1	1.68	2.5863	33.3703	-0.5	85.1901	-1.0	-1.0	-1.0	-1.0	-1.0	1	1.68	46.0609	33.6217	-0.5025	86.5005	94.3503	-1.0	-1.0	-1.0	-1.0	2	0.92
5363	MPP_DEU_LocationB-3_T586F16062_T-1	3.2	39.8461	-0.49	83.0301	-1.0	13.9669	-1.0	-1.0	-1.0	2	-0.5125	3.2	38.2966	25.6731	-1.0	-1.0	-1.0	33.3877	-1.0	2	1.84	-1	-1.0	0	-1.0	21.1232	38.9755	-0.505	21.2232	-1.0	-1.0	-1.0	53.8403	-1.0	2	1.84	0.542	38.9755	-0.505	21.2232	-1.0	-1.0	-1.0	53.8403	-1.0	2	1.84	2.8462	38.9955	-0.5	54.4493	-1.0	21.0779	-1.0	-1.0	-1.0	2	1.8
5364	MPP_DEU_LocationB-3_T618F17205_T-1	3.2	37.6431	0.0	-1.0	29.6131	-1.0	56.1399	-1.0	-1.0	2	-0.25	0.04	37.7918	-1.0	28.8447	-1.0	-1.0	-1.0	11.6772	2	1.16	-1	-1.0	0	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0
5365	MPP_DEU_LocationB-3_T658F18177_T-1	3.2	38.6053	-0.005	-1.0	64.3826	-1.0	23.1925	-1.0	-1.0	2	-0.2525	0.16	38.8203	-1.0	92.1148	-1.0	11.4643	-1.0	-1.0	2	-1.0	0	-1.0	0	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0
5366	MPP_DEU_LocationB-3_T688F19159_T-1	3.2	34.05	0.0	-1.0	-1.0	-1.0	-1.0	12.2004	-1.0	1	0.0	0.0	34.4202	-1.0	-1.0	-1.0	-1.0	-1.0	23.8172	1	-1.0	0	-1.0	0	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0
5367	MPP_DEU_LocationB-3_T68F1749_T-1	3.2	33.3424	0.0	-1.0	47.7193	-1.0	24.3702	-1.0	-1.0	2	-0.255	0.2	33.2	-1.0	76.8604	18.6055	-1.0	-1.0	-1.0	2	-1.0	0	-1.0	0	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0
5368	MPP_DEU_LocationB-3_T698F19568_T-1	3.2	31.9846	0.2525	-1.0	33.5274	-1.0	-1.0	-1.0	-1.0	1	-0.005	0.04	32.564	-1.0	-1.0	-1.0	-1.0	-1.0	24.3346	1	1.24	-1	-1.0	0	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0
5369	MPP_DEU_LocationB-3_T701F19522_T-1	3.2	23.3824	0.5075	22.6205	-1.0	59.3509	-1.0	-1.0	-1.0	2	0.4825	0.0	25.4188	-1.0	-1.0	-1.0	-1.0	18.2894	88.8131	2	1.8	-1	-1.0	0	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0
5370	MPP_DEU_LocationB-3_T705F19606_T-1	3.2	29.6646	0.7575	-1.0	18.0603	7.4008	42.4615	-1.0	-1.0	3	0.49	0.0	32.6238	17.6643	31.4408	-1.0	-1.0	-1.0	8.3738	3	1.44	-1	-1.0	0	-1.0	13.9893	31.1777	1.0075	13.5893	35.2925	-1.0	-1.0	-1.0	14.6799	3	0.0	0.4487	31.1777	1.0075	13.5893	35.2925	-1.0	-1.0	-1.0	14.6799	3	0.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0
5371	MPP_DEU_LocationB-3_T710F19738_T-1	3.2	31.2328	-0.745	-1.0	13.0817	-1.0	-1.0	98.5876	4.6435	3	-0.765	3.2	29.3857	88.7609	20.8736	-1.0	5.7944	-1.0	-1.0	3	1.76	1	-1.0	0	-1.0	88.3559	29.3857	0.0	88.7609	20.8736	-1.0	5.7944	-1.0	-1.0	3	3.2	3.0068	29.3857	0.0	88.7609	20.8736	-1.0	5.7944	-1.0	-1.0	3	3.2	29.3614	30.1472	-0.49	92.822	13.3993	-1.0	9.57	-1.0	-1.0	3	1.76
5372	MPP_DEU_LocationB-3_T715F19828_T-1	3.2	33.5082	0.01	-1.0	56.4928	-1.0	-1.0	-1.0	90.1376	2	-0.5075	1.88	32.9623	-1.0	-1.0	-1.0	41.9739	-1.0	-1.0	1	0.92	1	-1.0	0	-1.0	89.305	33.0032	-0.2575	88.6	-1.0	-1.0	42.9317	-1.0	-1.0	2	1.68	2.706	33.0032	-0.2575	88.6	-1.0	-1.0	42.9317	-1.0	-1.0	2	1.68	18.6431	33.3338	-0.2575	94.5468	-1.0	-1.0	48.7461	-1.0	-1.0	2	0.4
5373	MPP_DEU_LocationB-3_T733F20325_T-1	3.2	35.2619	0.0075	48.8404	-1.0	3.4837	-1.0	-1.0	-1.0	2	-0.245	0.12	36.7477	31.4352	-1.0	-1.0	-1.0	14.0812	-1.0	2	1.8	-1	-1.0	0	-1.0	18.4463	35.7591	0.5	18.2963	-1.0	-1.0	-1.0	29.9691	-1.0	2	0.0	0.5159	35.7591	0.5	18.2963	-1.0	-1.0	-1.0	29.9691	-1.0	2	0.0	1.7006	35.7292	0.7475	30.3965	-1.0	17.9036	-1.0	-1.0	-1.0	2	0.0
5374	MPP_DEU_LocationB-3_T750F20677_T-1	3.2	35.4844	0.0	-1.0	48.1729	-1.0	49.3883	-1.0	-1.0	2	-0.255	0.48	35.2805	-1.0	83.4492	-1.0	48.6977	-1.0	-1.0	2	-1.0	0	-1.0	0	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0
5375	MPP_DEU_LocationB-3_T753F20872_T-1	3.2	26.8543	0.5125	-1.0	13.1976	9.2431	93.638	-1.0	-1.0	3	0.4775	0.0	29.0836	24.1467	60.3657	-1.0	-1.0	-1.0	4.1601	3	1.48	-1	-1.0	0	-1.0	16.4183	27.829	0.7375	16.7683	76.315	-1.0	-1.0	-1.0	8.4548	3	0.0	0.59	27.829	0.7375	16.7683	76.315	-1.0	-1.0	-1.0	8.4548	3	0.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0
5376	MPP_DEU_LocationB-3_T75F1927_T-1	3.2	29.8131	0.0025	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0	-0.01	0.16	30.0738	-1.0	-1.0	-1.0	-1.0	91.236	-1.0	1	1.84	-1	-1.0	0	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0
5377	MPP_DEU_LocationB-3_T792F22020_T-1	3.2	26.0956	0.255	14.8124	-1.0	11.342	-1.0	-1.0	-1.0	2	0.01	0.0	27.1768	31.8491	83.8515	-1.0	-1.0	3.9446	-1.0	3	1.84	-1	-1.0	0	-1.0	8.1075	26.6349	0.5	8.0575	-1.0	22.9937	-1.0	-1.0	-1.0	2	0.0	0.3044	26.6349	0.5	8.0575	-1.0	22.9937	-1.0	-1.0	-1.0	2	0.0	0.7821	26.6349	0.5	8.0575	-1.0	22.9937	-1.0	-1.0	-1.0	2	0.0
5378	MPP_DEU_LocationB-3_T798F22177_T-1	3.2	31.65	-0.25	-1.0	59.5522	-1.0	20.8966	-1.0	-1.0	2	-0.2525	0.12	31.24	-1.0	85.7701	-1.0	6.2534	-1.0	-1.0	2	-1.0	0	-1.0	0	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0
5379	MPP_DEU_LocationB-3_T813F22385_T-1	3.2	31.1376	-0.2425	-1.0	-1.0	-1.0	-1.0	31.3029	-1.0	1	-0.5075	3.2	29.6857	24.6536	-1.0	-1.0	71.0078	-1.0	-1.0	2	1.36	1	-1.0	0	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0
5380	MPP_DEU_LocationB-3_T834F22989_T-1	3.2	34.0806	0.25	-1.0	78.0203	-1.0	26.6241	-1.0	-1.0	2	-0.0025	0.04	34.6401	-1.0	-1.0	-1.0	16.925	-1.0	-1.0	1	-1.0	0	-1.0	0	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0
5381	MPP_DEU_LocationB-3_T842F23232_T-1	3.2	31.9488	-0.2375	63.0101	-1.0	34.883	-1.0	-1.0	-1.0	2	-0.2375	0.04	32.5569	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0	1.84	-1	-1.0	0	-1.0	45.1243	32.1435	0.25	45.2243	-1.0	-1.0	-1.0	50.0978	-1.0	2	0.0	1.4038	32.1435	0.25	45.2243	-1.0	-1.0	-1.0	50.0978	-1.0	2	0.0	5.5879	32.1335	0.25	50.3767	-1.0	44.9668	-1.0	-1.0	-1.0	2	0.0
5382	MPP_DEU_LocationB-3_T849F23509_T-1	3.2	33.6339	0.0	-1.0	71.3024	-1.0	-1.0	-1.0	-1.0	1	-0.255	0.12	33.3715	-1.0	-1.0	-1.0	-1.0	-1.0	46.2491	1	1.2	-1	-1.0	0	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0
5383	MPP_DEU_LocationB-3_T865F24075_T-1	3.2	30.2524	0.2475	-1.0	49.93	-1.0	12.4547	-1.0	-1.0	2	-0.0025	0.04	30.6001	-1.0	76.0917	5.6773	87.0224	-1.0	-1.0	3	-1.0	0	-1.0	0	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0
5384	MPP_DEU_LocationB-3_T870F24201_T-1	3.2	24.6555	0.76	26.1502	-1.0	14.4865	-1.0	-1.0	-1.0	2	0.4825	0.0	26.9762	43.2467	-1.0	-1.0	-1.0	16.0931	-1.0	2	1.84	-1	-1.0	0	-1.0	27.5347	25.975	0.74	21.3197	-1.0	31.3719	-1.0	-1.0	-1.0	2	0.0	1.06	25.975	0.74	21.3197	-1.0	31.3719	-1.0	-1.0	-1.0	2	0.0	3.1273	25.975	0.74	21.3197	-1.0	31.3719	-1.0	-1.0	-1.0	2	0.0
5385	MPP_DEU_LocationB-3_T890F24573_T-1	3.2	36.4725	0.255	87.0803	-1.0	-1.0	-1.0	-1.0	-1.0	1	-0.005	0.04	37.0432	-1.0	-1.0	-1.0	-1.0	47.7793	-1.0	1	1.96	-1	-1.0	0	-1.0	69.9229	36.8383	0.2425	63.6579	-1.0	-1.0	-1.0	-1.0	-1.0	1	0.0	1.8981	36.8383	0.2425	63.6579	-1.0	-1.0	-1.0	-1.0	-1.0	1	0.0	4.3207	36.8383	0.2425	63.6579	-1.0	-1.0	-1.0	-1.0	-1.0	1	0.0
5386	MPP_DEU_LocationB-3_T906F24950_T-1	3.2	34.8124	0.0025	-1.0	-1.0	-1.0	-1.0	-1.0	14.6527	1	-0.5125	1.24	34.178	-1.0	43.8102	-1.0	-1.0	-1.0	-1.0	1	1.48	1	-1.0	0	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0
5387	MPP_DEU_LocationC-4_T1002F23612_T-1	3.2	34.4993	-0.9825	-1.0	45.3123	-1.0	-1.0	49.5276	14.4125	3	-1.025	3.2	31.5748	38.7491	39.3303	-1.0	47.8118	-1.0	-1.0	3	1.84	1	-1.0	0	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0
