,scenario_id,scenario_name,timespan,ego_v_init,ego_v_mid,ego_v_end,ego_acc_init,ego_acc_mid,ego_acc_min,ego_breaktime_max,ego_breaktime_until_mid,l_rel_pos_init,p_rel_pos_init,ll_rel_pos_init,pl_rel_pos_init,lr_rel_pos_init,pr_rel_pos_init,l_rel_pos_mid,p_rel_pos_mid,ll_rel_pos_mid,pl_rel_pos_mid,lr_rel_pos_mid,pr_rel_pos_mid,l_rel_pos_end,p_rel_pos_end,ll_rel_pos_end,pl_rel_pos_end,lr_rel_pos_end,pr_rel_pos_end,surr_veh_count_init,surr_veh_count_mid,surr_veh_count_end
4854,4854,MPP_DEU_LocationA-55_T1804F21287_T-1,3.2,32.5078,32.928000000000004,32.5452,0.505,-0.0075,-0.51,1.36,0.0,-1.0,26.7903,-1.0,28.1648,-1.0,5.5468,-1.0,25.7565,-1.0,32.1067,-1.0,16.8571,-1.0,30.2507,-1.0,23.5393,-1.0,-1.0,3,3,3
4855,4855,MPP_DEU_LocationA-55_T1812F21375_T-1,3.2,36.1047,35.6119,35.2038,-0.4925,-0.25,-0.5075,3.2,1.6,-1.0,19.6755,-1.0,-1.0,-1.0,32.5329,-1.0,18.9633,-1.0,-1.0,-1.0,37.8852,-1.0,43.2357,-1.0,16.1502,24.9499,-1.0,2,2,2
4856,4856,MPP_DEU_LocationA-55_T1875F22038_T-1,3.2,33.218,33.5403,33.8638,0.0125,0.2425,-0.0075,0.04,0.0,-1.0,91.1847,64.4529,-1.0,-1.0,11.6598,-1.0,18.6643,-1.0,95.2625,-1.0,-1.0,-1.0,26.4546,-1.0,99.2135,-1.0,-1.0,3,3,3
4857,4857,MPP_DEU_LocationA-55_T1881F22365_T-1,3.2,25.1715,25.0052,24.8307,0.0,-0.005,-0.2575,1.24,0.32,-1.0,26.5191,-1.0,29.1531,-1.0,-1.0,-1.0,28.7026,-1.0,24.8005,-1.0,-1.0,-1.0,30.8056,-1.0,19.6371,-1.0,-1.0,2,2,2
4858,4858,MPP_DEU_LocationA-55_T1918F22798_T-1,3.2,32.8519,34.2636,35.6524,0.75,1.005,0.745,0.0,0.0,26.9013,83.3441,11.1841,40.4929,16.5623,-1.0,25.9106,87.4839,14.9686,40.926,6.4418,-1.0,18.2749,43.1164,-1.0,-1.0,23.899,93.4111,5,5,5
4859,4859,MPP_DEU_LocationA-55_T1946F23187_T-1,3.2,25.5359,26.1323,26.5898,0.5125,0.5,0.23,0.0,0.0,21.3828,42.2367,7.4999,43.2094,-1.0,-1.0,18.2787,42.5344,16.1349,36.0002,78.1659,-1.0,24.7805,29.6602,-1.0,-1.0,15.2385,43.6232,4,4,4
4860,4860,MPP_DEU_LocationA-55_T1966F23484_T-1,3.2,28.6209,29.7633,30.9131,0.7575,0.7425,0.49,0.0,0.0,-1.0,33.0425,48.5467,-1.0,-1.0,-1.0,66.2442,-1.0,-1.0,-1.0,-1.0,27.4853,81.2237,-1.0,-1.0,91.7592,-1.0,19.8672,2,2,2
4861,4861,MPP_DEU_LocationA-55_T1986F23820_T-1,3.2,29.3653,29.4196,29.4163,0.005,0.0,-0.2575,0.04,0.0,-1.0,22.9473,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,18.7531,-1.0,-1.0,-1.0,-1.0,-1.0,14.5411,1,1,1
4862,4862,MPP_DEU_LocationA-55_T2017F24328_T-1,3.2,41.3981,41.1529,40.1938,0.01,-0.5075,-0.76,2.08,0.48,-1.0,54.5201,-1.0,-1.0,-1.0,28.1275,-1.0,65.9231,-1.0,-1.0,-1.0,51.4022,-1.0,74.612,-1.0,77.4573,-1.0,99.6701,2,2,2
4863,4863,MPP_DEU_LocationA-55_T203F2216_T-1,3.2,35.2206,35.7563,35.5983,0.5025,0.255,-0.5,0.52,0.0,78.6813,32.3102,-1.0,-1.0,101.538,16.0775,-1.0,31.5884,-1.0,-1.0,95.9085,32.0088,-1.0,30.8338,-1.0,-1.0,-1.0,49.4257,4,4,4
4864,4864,MPP_DEU_LocationA-55_T2086F25376_T-1,3.2,24.7373,24.5276,24.116,0.0125,0.0,-0.51,1.48,0.08,-1.0,72.9405,-1.0,11.4602,53.2679,41.0356,50.9206,44.7861,-1.0,72.3778,-1.0,-1.0,-1.0,48.3714,-1.0,71.8485,-1.0,-1.0,4,4,4
4865,4865,MPP_DEU_LocationA-55_T2103F25508_T-1,3.2,33.5144,33.1542,32.8741,-0.2425,-0.2575,-0.2625,1.6,0.0,-1.0,37.4101,37.7417,-1.0,-1.0,45.9816,35.5486,-1.0,-1.0,-1.0,-1.0,33.4098,34.0101,-1.0,-1.0,-1.0,-1.0,29.0006,3,3,3
4866,4866,MPP_DEU_LocationA-55_T2114F25675_T-1,3.2,30.7901,30.35,29.8301,-0.2525,-0.25,-0.5,3.2,1.6,50.4917,67.9106,-1.0,38.3193,-1.0,66.9641,50.593999999999994,76.1704,-1.0,31.4591,-1.0,59.6858,50.5978,84.3603,-1.0,23.6045,-1.0,52.6386,4,4,4
4867,4867,MPP_DEU_LocationA-55_T2128F25687_T-1,3.2,31.3008,31.6714,32.6784,-0.2475,0.5075,-0.2475,0.04,0.0,38.3244,-1.0,-1.0,-1.0,-1.0,-1.0,28.7429,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,55.0244,-1.0,18.444000000000003,-1.0,1,1,1
4868,4868,MPP_DEU_LocationA-55_T2143F25882_T-1,3.2,26.0684,25.6315,25.16,-0.25,-0.2525,-0.505,3.2,1.6,46.6412,40.7714,-1.0,-1.0,-1.0,-1.0,45.2204,44.0949,-1.0,46.0034,-1.0,-1.0,43.88,46.8519,-1.0,42.0494,-1.0,-1.0,2,2,2
4869,4869,MPP_DEU_LocationA-55_T2144F26003_T-1,3.2,32.7302,31.8477,30.9317,-0.7475,-0.495,-0.75,3.2,1.6,55.2129,79.9402,-1.0,-1.0,-1.0,92.7497,49.93,78.6701,-1.0,-1.0,-1.0,80.1016,-1.0,-1.0,-1.0,-1.0,-1.0,79.4139,3,3,3
4870,4870,MPP_DEU_LocationA-55_T2151F25980_T-1,3.2,32.6379,32.1985,31.8775,-0.2375,-0.25,-0.4925,1.44,0.12,-1.0,31.0815,-1.0,-1.0,-1.0,9.6698,-1.0,28.9225,-1.0,-1.0,-1.0,15.6529,-1.0,22.0279,-1.0,26.5345,8.3333,44.8419,2,2,2
4871,4871,MPP_DEU_LocationA-55_T2154F26021_T-1,3.2,26.6779,27.1049,27.4457,0.2575,0.2425,-0.0075,0.04,0.0,-1.0,16.3826,9.6683,-1.0,-1.0,14.9038,17.7965,-1.0,-1.0,-1.0,-1.0,17.124000000000002,25.2777,-1.0,-1.0,-1.0,-1.0,17.7094,3,3,3
4872,4872,MPP_DEU_LocationA-55_T2155F26124_T-1,3.2,27.5344,27.9558,28.0503,0.2575,0.26,-0.265,0.64,0.0,-1.0,41.4249,17.8889,-1.0,-1.0,5.0443,17.6871,-1.0,-1.0,-1.0,-1.0,36.3325,17.53,-1.0,-1.0,-1.0,-1.0,30.6021,3,3,3
4873,4873,MPP_DEU_LocationA-55_T216F2482_T-1,3.2,23.3502,23.3605,23.1401,0.0,0.0,-0.2525,0.2,0.0,38.3149,32.7145,-1.0,18.6722,-1.0,-1.0,37.7222,34.8316,-1.0,15.520999999999999,-1.0,-1.0,-1.0,37.1802,-1.0,10.1707,-1.0,-1.0,3,3,3
4874,4874,MPP_DEU_LocationA-55_T250F2662_T-1,3.2,26.6259,27.7499,28.416999999999998,0.76,0.75,0.235,0.0,0.0,-1.0,20.3713,19.5315,31.732,-1.0,-1.0,23.221,26.6474,-1.0,-1.0,-1.0,16.6878,24.6787,24.1138,-1.0,-1.0,-1.0,11.8441,3,3,3
4875,4875,MPP_DEU_LocationA-55_T263F2766_T-1,3.2,35.7054,36.1242,36.43,0.5,-0.005,-0.0075,0.04,0.0,-1.0,19.069000000000003,-1.0,51.0025,11.1207,-1.0,-1.0,24.6653,-1.0,50.0184,-1.0,8.7893,-1.0,30.2705,-1.0,47.8759,-1.0,25.7336,3,3,3
4876,4876,MPP_DEU_LocationA-55_T267F2732_T-1,3.2,33.1642,33.46,33.5201,0.2275,0.25,-0.2525,0.08,0.0,72.8425,36.3816,36.2615,37.7658,-1.0,34.1534,71.0201,38.98,40.0793,37.6831,97.8785,46.9475,69.1702,41.1618,45.1143,34.6947,84.6513,60.0162,5,5,5
4877,4877,MPP_DEU_LocationA-55_T273F2938_T-1,3.2,26.7932,26.8255,26.2202,0.265,-0.25,-0.5175,1.72,0.12,21.7504,23.7908,-1.0,45.4351,43.2807,16.0987,-1.0,18.4079,-1.0,34.9842,36.2147,25.9656,-1.0,35.3787,-1.0,20.2179,-1.0,-1.0,5,5,5
4878,4878,MPP_DEU_LocationA-55_T285F3041_T-1,3.2,32.0466,32.2643,32.4554,0.255,0.0,-0.0125,0.04,0.0,-1.0,20.2221,27.2641,-1.0,-1.0,8.4094,27.9553,-1.0,-1.0,-1.0,-1.0,26.3752,28.1989,-1.0,-1.0,-1.0,-1.0,32.0163,3,3,3
4879,4879,MPP_DEU_LocationA-55_T293F3202_T-1,3.2,33.2024,33.0107,32.6243,-0.2425,-0.25,-0.5075,1.36,0.0,-1.0,61.089,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,53.611999999999995,-1.0,-1.0,-1.0,-1.0,-1.0,46.0481,1,1,1
4880,4880,MPP_DEU_LocationA-55_T306F3324_T-1,3.2,34.4919,36.132,37.4865,1.005,1.0,0.7425,0.0,0.0,62.0705,-1.0,-1.0,-1.0,-1.0,26.825,47.0991,-1.0,-1.0,-1.0,-1.0,46.5402,-1.0,-1.0,-1.0,-1.0,29.4502,-1.0,2,2,2
4881,4881,MPP_DEU_LocationA-55_T324F3764_T-1,3.2,35.06,34.74,34.5701,-0.25,0.0,-0.25,0.28,0.04,76.9844,46.2601,-1.0,24.8915,66.584,36.4191,72.6472,23.0108,-1.0,67.4238,50.4868,52.0349,-1.0,21.7714,-1.0,63.5872,-1.0,67.7553,5,5,5
4882,4882,MPP_DEU_LocationA-55_T327F3756_T-1,3.2,36.6667,35.7889,35.1546,-0.495,-0.5,-0.75,3.2,1.6,-1.0,46.3589,-1.0,-1.0,25.4325,20.0905,-1.0,44.8611,-1.0,-1.0,23.2964,27.4621,22.0346,34.6965,-1.0,42.4155,-1.0,42.7354,3,3,3
4883,4883,MPP_DEU_LocationA-55_T355F3869_T-1,3.2,34.0846,33.056,32.3929,-0.745,-0.505,-0.75,3.2,1.6,-1.0,21.4385,-1.0,-1.0,54.535,23.9924,-1.0,18.684,-1.0,-1.0,52.309,28.0709,51.7568,32.3848,-1.0,14.8568,-1.0,23.8802,3,3,3
4884,4884,MPP_DEU_LocationA-55_T374F4021_T-1,3.2,25.6987,26.1999,26.1937,0.5,0.2425,-0.255,0.52,0.0,64.2856,36.9482,15.8396,37.8938,-1.0,-1.0,14.92,39.7825,-1.0,31.4786,-1.0,-1.0,16.7648,27.0874,22.5838,8.9934,11.8488,42.7453,4,4,4
4885,4885,MPP_DEU_LocationA-55_T380F4022_T-1,3.2,30.17,29.6,27.8801,-0.25,-0.75,-1.5,2.88,1.28,53.2302,-1.0,13.333,42.1466,4.2624,-1.0,-1.0,63.011,16.3025,36.5638,31.346999999999998,9.5348,27.0167,58.7916,19.7932,29.0642,38.5594,16.2405,4,4,4
4886,4886,MPP_DEU_LocationA-55_T390F4233_T-1,3.2,31.0419,31.0957,31.936,-0.4925,0.4875,-0.4925,0.32,0.0,32.2342,45.6501,78.7284,42.9851,50.7582,-1.0,25.9352,47.8344,78.845,37.1804,41.2364,-1.0,61.7729,32.8052,-1.0,-1.0,19.128,50.2363,5,5,5
4887,4887,MPP_DEU_LocationA-55_T426F4688_T-1,3.2,36.0937,35.4814,34.8501,-0.2525,-0.5,-0.505,3.2,1.6,28.2259,-1.0,-1.0,91.6644,-1.0,78.2653,24.698,-1.0,-1.0,90.2439,-1.0,85.4114,21.7411,-1.0,-1.0,87.2832,-1.0,92.6251,3,3,3
4888,4888,MPP_DEU_LocationA-55_T430F4665_T-1,3.2,32.1862,33.2933,33.4777,0.76,0.5,-0.255,0.2,0.0,27.686,23.07,25.0771,-1.0,-1.0,50.8572,23.6501,20.9737,26.1696,-1.0,-1.0,58.6428,25.9306,-1.0,-1.0,-1.0,19.5131,20.8232,4,4,4
4889,4889,MPP_DEU_LocationA-55_T447F4967_T-1,3.2,34.7715,35.3143,35.7842,0.5025,0.25,0.2475,0.0,0.0,28.2802,-1.0,31.9713,68.8328,-1.0,58.4868,25.294,-1.0,34.1882,64.6553,-1.0,73.4728,-1.0,-1.0,-1.0,61.2271,-1.0,88.9192,4,4,4
4890,4890,MPP_DEU_LocationA-55_T471F5169_T-1,3.2,38.8156,37.7691,36.8347,-0.495,-0.75,-0.7575,3.2,1.6,-1.0,31.8439,37.8134,-1.0,-1.0,17.2728,35.2983,-1.0,-1.0,-1.0,-1.0,19.8902,34.2625,-1.0,-1.0,-1.0,-1.0,9.5565,3,3,3
4891,4891,MPP_DEU_LocationA-55_T473F5236_T-1,3.2,36.4254,37.9482,38.2921,1.255,0.5,-0.005,0.36,0.0,97.7602,64.0588,-1.0,-1.0,-1.0,24.0628,-1.0,42.1119,38.9072,68.6659,-1.0,64.8879,-1.0,83.5972,36.0293,73.4023,-1.0,61.3898,3,3,3
4892,4892,MPP_DEU_LocationA-55_T490F5472_T-1,3.2,32.9298,32.6396,32.14,0.0,-0.5175,-0.5225,2.88,1.28,-1.0,43.2309,-1.0,-1.0,67.7972,26.1118,-1.0,38.3228,-1.0,46.1899,-1.0,42.7736,-1.0,50.3905,-1.0,48.5309,-1.0,56.5946,3,3,3
4893,4893,MPP_DEU_LocationA-55_T534F5760_T-1,3.2,33.107,33.5137,33.4734,0.265,0.24,-0.27,1.12,0.0,39.9563,22.1154,-1.0,-1.0,-1.0,28.0084,99.9636,29.021,41.6016,24.4314,95.1974,44.6786,96.1602,30.8844,43.7771,26.1584,82.0281,57.9114,3,3,3
4894,4894,MPP_DEU_LocationA-55_T570F6234_T-1,3.2,33.9264,33.8975,33.5577,0.01,-0.0075,-0.51,1.24,0.0,-1.0,-1.0,20.1053,-1.0,-1.0,-1.0,23.906,-1.0,-1.0,-1.0,-1.0,-1.0,27.4661,-1.0,-1.0,-1.0,-1.0,90.6827,1,1,1
4895,4895,MPP_DEU_LocationA-55_T571F6341_T-1,3.2,35.7639,36.2117,36.3342,0.2575,0.25,-0.255,0.64,0.0,87.1348,-1.0,46.2055,-1.0,-1.0,-1.0,71.1101,-1.0,42.6086,-1.0,-1.0,-1.0,38.6822,-1.0,-1.0,-1.0,-1.0,-1.0,2,2,2
4896,4896,MPP_DEU_LocationA-55_T581F6597_T-1,3.2,33.0704,33.303000000000004,32.6355,0.25,0.0125,-0.75,1.4,0.04,-1.0,29.9904,10.9726,-1.0,-1.0,6.7737,28.4755,68.3301,-1.0,17.1591,-1.0,10.6273,-1.0,27.1531,-1.0,23.159000000000002,-1.0,24.1007,3,3,3
4897,4897,MPP_DEU_LocationA-55_T588F6630_T-1,3.2,36.1153,35.4831,34.813,-0.485,-0.51,-0.5225,3.2,1.6,-1.0,33.8822,-1.0,-1.0,40.3885,20.7099,-1.0,31.1971,-1.0,-1.0,37.4923,24.7079,35.9442,28.0654,-1.0,27.1049,12.6102,16.9407,3,3,3
4898,4898,MPP_DEU_LocationA-55_T595F6791_T-1,3.2,40.19,40.7508,40.5702,0.5,0.0,-0.25,0.52,0.0,119.6127,49.4099,-1.0,26.1678,-1.0,83.1537,-1.0,57.9445,-1.0,22.4592,-1.0,109.4802,-1.0,65.9712,-1.0,16.7399,-1.0,-1.0,4,4,4
4899,4899,MPP_DEU_LocationA-55_T602F6938_T-1,3.2,27.7533,27.3226,26.6979,-0.2325,-0.25,-0.5175,3.2,1.6,-1.0,24.4103,-1.0,20.7842,73.4842,20.9755,-1.0,26.9794,-1.0,12.708,66.9037,27.0356,-1.0,32.7705,-1.0,30.6415,-1.0,-1.0,4,4,4
4900,4900,MPP_DEU_LocationA-55_T64F506_T-1,3.2,29.1664,30.076999999999998,31.4812,0.02,0.9975,-0.2275,0.04,0.0,19.3549,-1.0,7.0021,34.955999999999996,16.5915,8.3161,11.5206,71.5714,17.7563,27.7871,9.482000000000001,18.6193,27.8426,23.3221,-1.0,-1.0,3.8636,-1.0,5,5,5
4901,4901,MPP_DEU_LocationA-55_T67F648_T-1,3.2,35.900999999999996,35.8172,35.4907,0.0,-0.255,-0.2625,1.88,0.32,-1.0,73.9079,-1.0,-1.0,92.0475,46.4579,90.9142,62.8169,-1.0,87.1252,13.9004,70.2019,-1.0,78.8706,-1.0,-1.0,-1.0,8.6093,3,3,3
4902,4902,MPP_DEU_LocationA-55_T690F7994_T-1,3.2,31.9556,31.6882,31.5648,-0.245,0.0,-0.2575,0.16,0.04,-1.0,24.7345,15.1055,22.0105,-1.0,18.166,-1.0,18.448,14.7567,22.769000000000002,-1.0,29.2227,-1.0,23.5653,-1.0,-1.0,-1.0,-1.0,4,4,4
4903,4903,MPP_DEU_LocationA-55_T707F8167_T-1,3.2,25.6995,25.4491,25.1726,0.0,-0.25,-0.2575,0.72,0.04,-1.0,33.2996,35.8017,40.323,-1.0,-1.0,-1.0,28.9093,45.8183,39.9333,-1.0,-1.0,56.5271,39.6988,-1.0,67.1128,-1.0,25.0018,3,3,3
4904,4904,MPP_DEU_LocationA-55_T758F8587_T-1,3.2,34.9633,35.146,35.5326,0.2575,0.0,-0.005,0.04,0.0,49.7671,70.3539,-1.0,56.7507,89.7134,66.0932,47.3887,76.2201,-1.0,52.8766,75.3115,82.7415,-1.0,48.9335,-1.0,-1.0,45.3115,82.235,5,5,5
4905,4905,MPP_DEU_LocationA-55_T762F8660_T-1,3.2,40.3245,39.7902,39.314,-0.2475,-0.25,-0.5075,3.2,1.6,-1.0,-1.0,96.6733,-1.0,-1.0,21.9297,89.7632,-1.0,-1.0,-1.0,-1.0,99.875,82.0439,-1.0,-1.0,-1.0,-1.0,76.1476,2,2,2
4906,4906,MPP_DEU_LocationA-55_T794F9070_T-1,3.2,35.0564,34.5505,33.9853,-0.24,-0.5075,-0.515,3.2,1.6,-1.0,17.3411,-1.0,-1.0,43.92100000000001,14.3606,-1.0,15.4774,-1.0,-1.0,40.6173,17.1158,38.0009,19.5849,-1.0,11.3526,-1.0,89.1024,3,3,3
4907,4907,MPP_DEU_LocationA-55_T814F9320_T-1,3.2,34.0407,33.8369,33.2806,0.0025,-0.2425,-0.5125,1.64,0.04,51.37,47.7015,-1.0,-1.0,-1.0,6.1589,-1.0,48.0668,-1.0,-1.0,-1.0,18.6883,-1.0,32.2033,-1.0,47.9447,-1.0,-1.0,3,3,3
4908,4908,MPP_DEU_LocationA-55_T816F9390_T-1,3.2,34.4335,35.9123,37.3769,1.0025,0.7575,0.7425,0.0,0.0,23.3164,50.9655,40.8094,73.6655,37.7076,-1.0,20.2211,54.4653,52.1685,73.3504,23.1747,-1.0,-1.0,75.4814,-1.0,-1.0,-1.0,59.3019,5,5,5
4909,4909,MPP_DEU_LocationA-55_T846F9696_T-1,3.2,28.4789,28.4677,28.5025,0.005,-0.0075,-0.25,0.16,0.04,-1.0,36.3965,11.0554,64.3841,-1.0,-1.0,18.5374,58.1279,-1.0,35.0996,-1.0,30.9571,25.8847,53.0391,-1.0,22.2853,-1.0,25.1977,3,3,3
4910,4910,MPP_DEU_LocationA-55_T883F10183_T-1,3.2,32.251999999999995,32.21,32.251,-0.25,0.0,-0.2525,0.32,0.0,-1.0,-1.0,-1.0,47.5169,-1.0,-1.0,-1.0,-1.0,-1.0,49.0333,-1.0,-1.0,-1.0,-1.0,50.2458,51.3828,-1.0,-1.0,1,1,1
4911,4911,MPP_DEU_LocationA-55_T893F10263_T-1,3.2,34.18,34.48,34.7781,0.0,0.0025,0.0,0.0,0.0,44.3913,87.1001,-1.0,-1.0,41.0507,39.8326,42.7009,90.0901,-1.0,-1.0,24.6259,52.3546,41.0741,92.9329,-1.0,-1.0,8.5024,65.2527,4,4,4
4912,4912,MPP_DEU_LocationA-55_T901F10442_T-1,3.2,25.5083,27.7005,29.2964,1.02,1.5,0.7225,0.0,0.0,-1.0,-1.0,10.4092,72.8994,-1.0,17.9174,17.7283,69.1983,-1.0,-1.0,-1.0,20.022000000000002,22.2873,68.5607,-1.0,-1.0,-1.0,12.0845,3,3,3
4913,4913,MPP_DEU_LocationA-55_T919F10481_T-1,3.2,28.2948,28.8611,29.5178,0.26,0.25,0.2275,0.0,0.0,-1.0,17.7424,39.5572,-1.0,-1.0,33.9139,-1.0,81.1012,-1.0,-1.0,-1.0,11.217,41.3226,63.0319,-1.0,-1.0,-1.0,4.9098,3,3,3
4914,4914,MPP_DEU_LocationA-55_T929F10595_T-1,3.2,31.3727,30.9584,30.2338,-0.245,-0.5,-0.5075,2.88,1.28,-1.0,58.9775,61.4401,54.6152,-1.0,-1.0,61.2662,44.9809,26.7426,-1.0,-1.0,53.5097,60.4417,36.3866,34.585,-1.0,-1.0,48.2851,3,3,3
4915,4915,MPP_DEU_LocationA-55_T930F10694_T-1,3.2,35.3235,34.8821,34.5756,-0.495,0.0,-0.4975,1.32,0.24,-1.0,32.2491,70.1525,-1.0,-1.0,47.0351,67.6929,-1.0,-1.0,-1.0,-1.0,23.3734,63.8037,-1.0,-1.0,-1.0,-1.0,14.3363,3,3,3
4916,4916,MPP_DEU_LocationA-55_T932F10666_T-1,3.2,29.9886,30.2215,30.4702,0.25,0.2475,-0.0075,0.04,0.04,-1.0,63.8191,-1.0,24.0929,-1.0,-1.0,-1.0,75.5003,-1.0,20.5565,-1.0,-1.0,-1.0,87.3,-1.0,15.7333,-1.0,-1.0,2,2,2
4917,4917,MPP_DEU_LocationA-55_T970F11247_T-1,3.2,34.6569,34.4566,34.1876,-0.24,0.0,-0.265,1.16,0.08,-1.0,79.7808,11.8982,-1.0,-1.0,-1.0,15.2133,-1.0,34.3724,-1.0,-1.0,61.9527,18.6115,100.8904,40.3539,-1.0,-1.0,44.3696,2,2,2
4918,4918,MPP_DEU_LocationA-56_T1005F13373_T-1,3.2,33.7673,33.4312,33.345,-0.49,-0.25,-0.49,1.2,0.0,43.4307,66.21,17.2786,36.8119,29.1813,101.0648,31.6784,69.0913,17.6331,32.4043,13.4322,-1.0,19.4019,27.6753,-1.0,-1.0,21.4971,70.5196,6,6,6
4919,4919,MPP_DEU_LocationA-56_T1015F13529_T-1,3.2,34.6545,34.3163,33.953,0.0,-0.2525,-0.255,0.84,0.04,-1.0,31.9048,-1.0,-1.0,45.9229,15.7187,-1.0,29.4728,-1.0,-1.0,44.6731,20.7551,-1.0,-1.0,-1.0,25.6973,-1.0,25.7711,3,3,3
4920,4920,MPP_DEU_LocationA-56_T1023F13533_T-1,3.2,36.0682,35.4604,34.8434,-0.245,-0.255,-0.5075,3.2,1.6,-1.0,-1.0,-1.0,-1.0,-1.0,15.1166,-1.0,-1.0,-1.0,-1.0,-1.0,29.8883,-1.0,44.2784,-1.0,90.3989,-1.0,39.7522,1,1,1
4921,4921,MPP_DEU_LocationA-56_T104F1409_T-1,3.2,25.7072,25.94,26.2212,0.2325,0.0,-0.015,0.04,0.0,41.7827,33.3515,-1.0,-1.0,-1.0,-1.0,38.5955,36.4502,-1.0,-1.0,-1.0,-1.0,-1.0,39.6406,-1.0,-1.0,-1.0,-1.0,2,2,2
4922,4922,MPP_DEU_LocationA-56_T1058F13913_T-1,3.2,35.7941,35.4533,34.9853,-0.2425,-0.25,-0.5125,2.56,0.96,-1.0,46.3625,69.6552,26.2582,-1.0,15.5303,67.9779,25.7641,-1.0,-1.0,-1.0,31.7974,67.6196,25.4432,-1.0,-1.0,-1.0,82.9222,4,4,4
4923,4923,MPP_DEU_LocationA-56_T105F1210_T-1,3.2,34.2294,34.8083,34.9824,0.51,0.2425,-0.015,0.16,0.0,35.4304,33.2914,-1.0,-1.0,-1.0,26.4374,-1.0,41.8192,33.5354,35.5862,12.0575,63.8065,-1.0,57.5534,31.8858,37.1142,19.4878,10.3767,3,3,3
4924,4924,MPP_DEU_LocationA-56_T1075F14026_T-1,3.2,32.7143,31.9111,30.6246,-0.4925,-0.75,-1.02,3.2,1.6,28.1685,-1.0,17.0454,10.1131,36.4568,13.0918,15.6201,-1.0,13.5914,15.5268,20.7942,28.885,12.0009,19.6586,-1.0,-1.0,6.3683,-1.0,5,5,5
4925,4925,MPP_DEU_LocationA-56_T1103F14440_T-1,3.2,29.72,27.38,24.5402,-0.5,-2.25,-2.25,3.2,1.6,26.0602,59.7303,-1.0,-1.0,24.6569,4.8564,21.1308,59.56,-1.0,-1.0,18.7356,7.8317,18.1838,55.3708,-1.0,-1.0,18.1035,8.65,4,4,4
4926,4926,MPP_DEU_LocationA-56_T1113F14621_T-1,3.2,25.4915,25.2847,25.1644,-0.2475,0.0,-0.255,0.08,0.04,-1.0,39.6089,-1.0,-1.0,-1.0,-1.0,-1.0,36.1611,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,66.8839,1,1,1
4927,4927,MPP_DEU_LocationA-56_T1129F14793_T-1,3.2,32.4927,32.7343,33.7648,0.0075,0.5075,-0.2425,0.04,0.0,26.9336,41.61,6.6508,-1.0,85.7366,5.1388,21.0767,40.0281,11.7492,-1.0,-1.0,17.1495,-1.0,-1.0,-1.0,-1.0,13.6956,39.5932,5,5,5
4928,4928,MPP_DEU_LocationA-56_T1134F14839_T-1,3.2,34.4847,35.49,36.5071,0.2625,0.7475,0.2625,0.0,0.0,38.8003,-1.0,90.94200000000001,-1.0,60.4776,-1.0,36.2085,-1.0,75.7872,-1.0,42.4477,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3,3,3
4929,4929,MPP_DEU_LocationA-56_T1152F15202_T-1,3.2,32.836,32.4789,32.4048,-0.25,-0.25,-0.5,0.8,0.64,-1.0,32.4927,-1.0,-1.0,39.4623,19.9451,37.3734,21.9118,-1.0,29.2939,36.9259,-1.0,36.7959,23.2029,-1.0,24.4516,28.7766,-1.0,3,3,3
4930,4930,MPP_DEU_LocationA-56_T1181F15379_T-1,3.2,30.8464,31.2,31.5971,0.005,0.5,-0.005,0.04,0.0,-1.0,37.2503,54.7874,-1.0,-1.0,69.4623,-1.0,82.0101,42.2081,37.9897,-1.0,-1.0,-1.0,-1.0,36.9961,39.2511,-1.0,-1.0,3,3,3
4931,4931,MPP_DEU_LocationA-56_T1187F15592_T-1,3.2,36.3709,36.87,37.4104,0.2475,0.25,0.2475,0.0,0.0,108.0289,81.4041,48.9096,106.73,13.1473,46.8285,-1.0,98.7331,46.3034,-1.0,-1.0,9.2202,-1.0,-1.0,-1.0,-1.0,-1.0,29.0356,6,6,6
4932,4932,MPP_DEU_LocationA-56_T1216F15833_T-1,3.2,37.7646,37.236,36.8466,-0.4925,-0.25,-0.5,3.2,1.6,-1.0,42.3633,-1.0,19.4541,-1.0,53.026,-1.0,19.7985,-1.0,-1.0,-1.0,32.8729,-1.0,21.9024,-1.0,-1.0,-1.0,23.7557,3,3,3
4933,4933,MPP_DEU_LocationA-56_T1242F16356_T-1,3.2,34.8901,34.3603,33.6804,-0.25,-0.5,-0.5,3.2,1.6,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0
